latitude,longitude,zoom,estado
-4.856128,-37.309139,15,Rio Grande do Norte
-7.2095,-34.935,16,Paraíba
-7.2095,-34.889955,16,Paraíba
-7.2095,-34.84491,16,Paraíba
-7.164455,-34.935,16,Paraíba
-7.164455,-34.889955,16,Paraíba
-7.164455,-34.84491,16,Paraíba
-7.11941,-34.935,16,Paraíba
-7.11941,-34.889955,16,Paraíba
-7.11941,-34.84491,16,Paraíba
-7.074365,-34.935,16,Paraíba
-7.074365,-34.889955,16,Paraíba
-7.319,-35.9631,16,Paraíba
-7.319,-35.918055,16,Paraíba
-7.319,-35.87301,16,Paraíba
-7.319,-35.827965,16,Paraíba
-7.273955,-35.9631,16,Paraíba
-7.273955,-35.918055,16,Paraíba
-7.273955,-35.87301,16,Paraíba
-7.273955,-35.827965,16,Paraíba
-7.22891,-35.9631,16,Paraíba
-7.22891,-35.918055,16,Paraíba
-7.22891,-35.87301,16,Paraíba
-7.22891,-35.827965,16,Paraíba
-7.183865,-35.9631,16,Paraíba
-7.183865,-35.918055,16,Paraíba
-7.183865,-35.87301,16,Paraíba
-7.183865,-35.827965,16,Paraíba
-8.20911,-37.053488,15,Paraíba
-8.20911,-36.963398,15,Paraíba
-8.20911,-36.873308,15,Paraíba
-8.11902,-37.143578,15,Paraíba
-8.11902,-37.053488,15,Paraíba
-8.11902,-36.963398,15,Paraíba
-8.11902,-36.873308,15,Paraíba
-8.11902,-36.783218,15,Paraíba
-8.11902,-36.693128,15,Paraíba
-8.02893,-37.143578,15,Paraíba
-8.02893,-37.053488,15,Paraíba
-8.02893,-36.963398,15,Paraíba
-8.02893,-36.873308,15,Paraíba
-8.02893,-36.783218,15,Paraíba
-8.02893,-36.693128,15,Paraíba
-8.02893,-36.603038,15,Paraíba
-7.93884,-37.323759,15,Paraíba
-7.93884,-37.233668,15,Paraíba
-7.93884,-37.143578,15,Paraíba
-7.93884,-37.053488,15,Paraíba
-7.93884,-36.963398,15,Paraíba
-7.93884,-36.873308,15,Paraíba
-7.93884,-36.783218,15,Paraíba
-7.93884,-36.693128,15,Paraíba
-7.93884,-36.603038,15,Paraíba
-7.84875,-37.143578,15,Paraíba
-7.84875,-37.053488,15,Paraíba
-7.84875,-36.963398,15,Paraíba
-7.84875,-36.873308,15,Paraíba
-7.84875,-36.783218,15,Paraíba
-7.84875,-36.693128,15,Paraíba
-7.84875,-36.603038,15,Paraíba
-7.84875,-36.512948,15,Paraíba
-7.84875,-36.422858,15,Paraíba
-7.758659,-38.224659,15,Paraíba
-7.758659,-38.134569,15,Paraíba
-7.758659,-38.044479,15,Paraíba
-7.758659,-37.954389,15,Paraíba
-7.758659,-37.143578,15,Paraíba
-7.758659,-37.053488,15,Paraíba
-7.758659,-36.963398,15,Paraíba
-7.758659,-36.873308,15,Paraíba
-7.758659,-36.783218,15,Paraíba
-7.758659,-36.693128,15,Paraíba
-7.758659,-36.603038,15,Paraíba
-7.758659,-36.512948,15,Paraíba
-7.758659,-36.422858,15,Paraíba
-7.758659,-36.332768,15,Paraíba
-7.758659,-36.242677,15,Paraíba
-7.758659,-36.152587,15,Paraíba
-7.758659,-36.062497,15,Paraíba
-7.758659,-35.972407,15,Paraíba
-7.758659,-35.882317,15,Paraíba
-7.668569,-38.58502,15,Paraíba
-7.668569,-38.49493,15,Paraíba
-7.668569,-38.40484,15,Paraíba
-7.668569,-38.31475,15,Paraíba
-7.668569,-38.224659,15,Paraíba
-7.668569,-38.134569,15,Paraíba
-7.668569,-38.044479,15,Paraíba
-7.668569,-37.954389,15,Paraíba
-7.668569,-37.864299,15,Paraíba
-7.668569,-37.143578,15,Paraíba
-7.668569,-37.053488,15,Paraíba
-7.668569,-36.963398,15,Paraíba
-7.668569,-36.873308,15,Paraíba
-7.668569,-36.783218,15,Paraíba
-7.668569,-36.693128,15,Paraíba
-7.668569,-36.603038,15,Paraíba
-7.668569,-36.512948,15,Paraíba
-7.668569,-36.422858,15,Paraíba
-7.668569,-36.332768,15,Paraíba
-7.668569,-36.242677,15,Paraíba
-7.668569,-36.152587,15,Paraíba
-7.668569,-36.062497,15,Paraíba
-7.668569,-35.972407,15,Paraíba
-7.668569,-35.882317,15,Paraíba
-7.668569,-35.792227,15,Paraíba
-7.668569,-35.702137,15,Paraíba
-7.578479,-38.67511,15,Paraíba
-7.578479,-38.58502,15,Paraíba
-7.578479,-38.49493,15,Paraíba
-7.578479,-38.40484,15,Paraíba
-7.578479,-38.31475,15,Paraíba
-7.578479,-38.224659,15,Paraíba
-7.578479,-38.134569,15,Paraíba
-7.578479,-38.044479,15,Paraíba
-7.578479,-37.954389,15,Paraíba
-7.578479,-37.864299,15,Paraíba
-7.578479,-37.774209,15,Paraíba
-7.578479,-37.053488,15,Paraíba
-7.578479,-36.963398,15,Paraíba
-7.578479,-36.873308,15,Paraíba
-7.578479,-36.783218,15,Paraíba
-7.578479,-36.693128,15,Paraíba
-7.578479,-36.603038,15,Paraíba
-7.578479,-36.512948,15,Paraíba
-7.578479,-36.422858,15,Paraíba
-7.578479,-36.332768,15,Paraíba
-7.578479,-36.242677,15,Paraíba
-7.578479,-36.152587,15,Paraíba
-7.578479,-36.062497,15,Paraíba
-7.578479,-35.972407,15,Paraíba
-7.578479,-35.882317,15,Paraíba
-7.578479,-35.792227,15,Paraíba
-7.578479,-35.702137,15,Paraíba
-7.578479,-35.612047,15,Paraíba
-7.578479,-35.521957,15,Paraíba
-7.488389,-38.58502,15,Paraíba
-7.488389,-38.49493,15,Paraíba
-7.488389,-38.40484,15,Paraíba
-7.488389,-38.31475,15,Paraíba
-7.488389,-38.224659,15,Paraíba
-7.488389,-38.134569,15,Paraíba
-7.488389,-38.044479,15,Paraíba
-7.488389,-37.954389,15,Paraíba
-7.488389,-37.864299,15,Paraíba
-7.488389,-37.774209,15,Paraíba
-7.488389,-37.684119,15,Paraíba
-7.488389,-37.594029,15,Paraíba
-7.488389,-36.963398,15,Paraíba
-7.488389,-36.873308,15,Paraíba
-7.488389,-36.783218,15,Paraíba
-7.488389,-36.693128,15,Paraíba
-7.488389,-36.603038,15,Paraíba
-7.488389,-36.512948,15,Paraíba
-7.488389,-36.422858,15,Paraíba
-7.488389,-36.332768,15,Paraíba
-7.488389,-36.242677,15,Paraíba
-7.488389,-36.152587,15,Paraíba
-7.488389,-36.062497,15,Paraíba
-7.488389,-35.972407,15,Paraíba
-7.488389,-35.882317,15,Paraíba
-7.488389,-35.792227,15,Paraíba
-7.488389,-35.702137,15,Paraíba
-7.488389,-35.612047,15,Paraíba
-7.488389,-35.521957,15,Paraíba
-7.488389,-34.981416,15,Paraíba
-7.488389,-34.891326,15,Paraíba
-7.398299,-38.58502,15,Paraíba
-7.398299,-38.49493,15,Paraíba
-7.398299,-38.40484,15,Paraíba
-7.398299,-38.31475,15,Paraíba
-7.398299,-38.224659,15,Paraíba
-7.398299,-38.134569,15,Paraíba
-7.398299,-38.044479,15,Paraíba
-7.398299,-37.954389,15,Paraíba
-7.398299,-37.864299,15,Paraíba
-7.398299,-37.774209,15,Paraíba
-7.398299,-37.684119,15,Paraíba
-7.398299,-37.594029,15,Paraíba
-7.398299,-37.503939,15,Paraíba
-7.398299,-36.963398,15,Paraíba
-7.398299,-36.873308,15,Paraíba
-7.398299,-36.783218,15,Paraíba
-7.398299,-36.693128,15,Paraíba
-7.398299,-36.603038,15,Paraíba
-7.398299,-36.512948,15,Paraíba
-7.398299,-36.422858,15,Paraíba
-7.398299,-36.332768,15,Paraíba
-7.398299,-36.242677,15,Paraíba
-7.398299,-36.152587,15,Paraíba
-7.398299,-36.062497,15,Paraíba
-7.398299,-35.972407,15,Paraíba
-7.398299,-35.882317,15,Paraíba
-7.398299,-35.792227,15,Paraíba
-7.398299,-35.702137,15,Paraíba
-7.398299,-35.612047,15,Paraíba
-7.398299,-35.521957,15,Paraíba
-7.398299,-35.431867,15,Paraíba
-7.398299,-35.341777,15,Paraíba
-7.398299,-35.071506,15,Paraíba
-7.398299,-34.981416,15,Paraíba
-7.398299,-34.891326,15,Paraíba
-7.308209,-38.49493,15,Paraíba
-7.308209,-38.40484,15,Paraíba
-7.308209,-38.31475,15,Paraíba
-7.308209,-38.224659,15,Paraíba
-7.308209,-38.134569,15,Paraíba
-7.308209,-38.044479,15,Paraíba
-7.308209,-37.954389,15,Paraíba
-7.308209,-37.864299,15,Paraíba
-7.308209,-37.774209,15,Paraíba
-7.308209,-37.684119,15,Paraíba
-7.308209,-37.594029,15,Paraíba
-7.308209,-37.503939,15,Paraíba
-7.308209,-37.413849,15,Paraíba
-7.308209,-37.143578,15,Paraíba
-7.308209,-37.053488,15,Paraíba
-7.308209,-36.963398,15,Paraíba
-7.308209,-36.873308,15,Paraíba
-7.308209,-36.783218,15,Paraíba
-7.308209,-36.693128,15,Paraíba
-7.308209,-36.603038,15,Paraíba
-7.308209,-36.512948,15,Paraíba
-7.308209,-36.422858,15,Paraíba
-7.308209,-36.332768,15,Paraíba
-7.308209,-36.242677,15,Paraíba
-7.308209,-36.152587,15,Paraíba
-7.308209,-36.062497,15,Paraíba
-7.308209,-35.702137,15,Paraíba
-7.308209,-35.612047,15,Paraíba
-7.308209,-35.521957,15,Paraíba
-7.308209,-35.431867,15,Paraíba
-7.308209,-35.341777,15,Paraíba
-7.308209,-35.251686,15,Paraíba
-7.308209,-35.161596,15,Paraíba
-7.308209,-35.071506,15,Paraíba
-7.308209,-34.981416,15,Paraíba
-7.308209,-34.891326,15,Paraíba
-7.218119,-38.58502,15,Paraíba
-7.218119,-38.49493,15,Paraíba
-7.218119,-38.40484,15,Paraíba
-7.218119,-38.31475,15,Paraíba
-7.218119,-38.224659,15,Paraíba
-7.218119,-38.134569,15,Paraíba
-7.218119,-38.044479,15,Paraíba
-7.218119,-37.954389,15,Paraíba
-7.218119,-37.864299,15,Paraíba
-7.218119,-37.774209,15,Paraíba
-7.218119,-37.684119,15,Paraíba
-7.218119,-37.594029,15,Paraíba
-7.218119,-37.503939,15,Paraíba
-7.218119,-37.413849,15,Paraíba
-7.218119,-37.323759,15,Paraíba
-7.218119,-37.233668,15,Paraíba
-7.218119,-37.143578,15,Paraíba
-7.218119,-37.053488,15,Paraíba
-7.218119,-36.963398,15,Paraíba
-7.218119,-36.873308,15,Paraíba
-7.218119,-36.783218,15,Paraíba
-7.218119,-36.693128,15,Paraíba
-7.218119,-36.603038,15,Paraíba
-7.218119,-36.512948,15,Paraíba
-7.218119,-36.422858,15,Paraíba
-7.218119,-36.332768,15,Paraíba
-7.218119,-36.242677,15,Paraíba
-7.218119,-36.152587,15,Paraíba
-7.218119,-36.062497,15,Paraíba
-7.218119,-35.702137,15,Paraíba
-7.218119,-35.612047,15,Paraíba
-7.218119,-35.521957,15,Paraíba
-7.218119,-35.431867,15,Paraíba
-7.218119,-35.341777,15,Paraíba
-7.218119,-35.251686,15,Paraíba
-7.218119,-35.161596,15,Paraíba
-7.218119,-35.071506,15,Paraíba
-7.218119,-34.981416,15,Paraíba
-7.128029,-38.58502,15,Paraíba
-7.128029,-38.49493,15,Paraíba
-7.128029,-38.40484,15,Paraíba
-7.128029,-38.31475,15,Paraíba
-7.128029,-38.224659,15,Paraíba
-7.128029,-38.134569,15,Paraíba
-7.128029,-38.044479,15,Paraíba
-7.128029,-37.954389,15,Paraíba
-7.128029,-37.864299,15,Paraíba
-7.128029,-37.774209,15,Paraíba
-7.128029,-37.684119,15,Paraíba
-7.128029,-37.594029,15,Paraíba
-7.128029,-37.503939,15,Paraíba
-7.128029,-37.413849,15,Paraíba
-7.128029,-37.323759,15,Paraíba
-7.128029,-37.233668,15,Paraíba
-7.128029,-37.143578,15,Paraíba
-7.128029,-37.053488,15,Paraíba
-7.128029,-36.963398,15,Paraíba
-7.128029,-36.873308,15,Paraíba
-7.128029,-36.783218,15,Paraíba
-7.128029,-36.693128,15,Paraíba
-7.128029,-36.603038,15,Paraíba
-7.128029,-36.512948,15,Paraíba
-7.128029,-36.422858,15,Paraíba
-7.128029,-36.332768,15,Paraíba
-7.128029,-36.242677,15,Paraíba
-7.128029,-36.152587,15,Paraíba
-7.128029,-36.062497,15,Paraíba
-7.128029,-35.972407,15,Paraíba
-7.128029,-35.882317,15,Paraíba
-7.128029,-35.792227,15,Paraíba
-7.128029,-35.702137,15,Paraíba
-7.128029,-35.612047,15,Paraíba
-7.128029,-35.521957,15,Paraíba
-7.128029,-35.431867,15,Paraíba
-7.128029,-35.341777,15,Paraíba
-7.128029,-35.251686,15,Paraíba
-7.128029,-35.161596,15,Paraíba
-7.128029,-35.071506,15,Paraíba
-7.128029,-34.981416,15,Paraíba
-7.037939,-38.67511,15,Paraíba
-7.037939,-38.58502,15,Paraíba
-7.037939,-38.49493,15,Paraíba
-7.037939,-38.40484,15,Paraíba
-7.037939,-38.31475,15,Paraíba
-7.037939,-38.224659,15,Paraíba
-7.037939,-38.134569,15,Paraíba
-7.037939,-38.044479,15,Paraíba
-7.037939,-37.954389,15,Paraíba
-7.037939,-37.864299,15,Paraíba
-7.037939,-37.774209,15,Paraíba
-7.037939,-37.684119,15,Paraíba
-7.037939,-37.594029,15,Paraíba
-7.037939,-37.503939,15,Paraíba
-7.037939,-37.413849,15,Paraíba
-7.037939,-37.323759,15,Paraíba
-7.037939,-37.233668,15,Paraíba
-7.037939,-37.143578,15,Paraíba
-7.037939,-37.053488,15,Paraíba
-7.037939,-36.963398,15,Paraíba
-7.037939,-36.873308,15,Paraíba
-7.037939,-36.783218,15,Paraíba
-7.037939,-36.693128,15,Paraíba
-7.037939,-36.603038,15,Paraíba
-7.037939,-36.512948,15,Paraíba
-7.037939,-36.422858,15,Paraíba
-7.037939,-36.332768,15,Paraíba
-7.037939,-36.242677,15,Paraíba
-7.037939,-36.152587,15,Paraíba
-7.037939,-36.062497,15,Paraíba
-7.037939,-35.972407,15,Paraíba
-7.037939,-35.882317,15,Paraíba
-7.037939,-35.792227,15,Paraíba
-7.037939,-35.702137,15,Paraíba
-7.037939,-35.612047,15,Paraíba
-7.037939,-35.521957,15,Paraíba
-7.037939,-35.431867,15,Paraíba
-7.037939,-35.341777,15,Paraíba
-7.037939,-35.251686,15,Paraíba
-7.037939,-35.161596,15,Paraíba
-7.037939,-35.071506,15,Paraíba
-7.037939,-34.981416,15,Paraíba
-6.947849,-38.67511,15,Paraíba
-6.947849,-38.58502,15,Paraíba
-6.947849,-38.49493,15,Paraíba
-6.947849,-38.40484,15,Paraíba
-6.947849,-38.31475,15,Paraíba
-6.947849,-38.224659,15,Paraíba
-6.947849,-38.134569,15,Paraíba
-6.947849,-38.044479,15,Paraíba
-6.947849,-37.954389,15,Paraíba
-6.947849,-37.864299,15,Paraíba
-6.947849,-37.774209,15,Paraíba
-6.947849,-37.684119,15,Paraíba
-6.947849,-37.594029,15,Paraíba
-6.947849,-37.503939,15,Paraíba
-6.947849,-37.413849,15,Paraíba
-6.947849,-37.323759,15,Paraíba
-6.947849,-37.233668,15,Paraíba
-6.947849,-37.143578,15,Paraíba
-6.947849,-37.053488,15,Paraíba
-6.947849,-36.963398,15,Paraíba
-6.947849,-36.873308,15,Paraíba
-6.947849,-36.783218,15,Paraíba
-6.947849,-36.693128,15,Paraíba
-6.947849,-36.603038,15,Paraíba
-6.947849,-36.512948,15,Paraíba
-6.947849,-36.422858,15,Paraíba
-6.947849,-36.332768,15,Paraíba
-6.947849,-36.242677,15,Paraíba
-6.947849,-36.152587,15,Paraíba
-6.947849,-36.062497,15,Paraíba
-6.947849,-35.972407,15,Paraíba
-6.947849,-35.882317,15,Paraíba
-6.947849,-35.792227,15,Paraíba
-6.947849,-35.702137,15,Paraíba
-6.947849,-35.612047,15,Paraíba
-6.947849,-35.521957,15,Paraíba
-6.947849,-35.431867,15,Paraíba
-6.947849,-35.341777,15,Paraíba
-6.947849,-35.251686,15,Paraíba
-6.947849,-35.161596,15,Paraíba
-6.947849,-35.071506,15,Paraíba
-6.947849,-34.981416,15,Paraíba
-6.947849,-34.891326,15,Paraíba
-6.857759,-38.67511,15,Paraíba
-6.857759,-38.58502,15,Paraíba
-6.857759,-38.49493,15,Paraíba
-6.857759,-38.40484,15,Paraíba
-6.857759,-38.31475,15,Paraíba
-6.857759,-38.224659,15,Paraíba
-6.857759,-38.134569,15,Paraíba
-6.857759,-38.044479,15,Paraíba
-6.857759,-37.954389,15,Paraíba
-6.857759,-37.864299,15,Paraíba
-6.857759,-37.774209,15,Paraíba
-6.857759,-37.684119,15,Paraíba
-6.857759,-37.594029,15,Paraíba
-6.857759,-37.503939,15,Paraíba
-6.857759,-37.413849,15,Paraíba
-6.857759,-37.323759,15,Paraíba
-6.857759,-37.233668,15,Paraíba
-6.857759,-37.143578,15,Paraíba
-6.857759,-37.053488,15,Paraíba
-6.857759,-36.963398,15,Paraíba
-6.857759,-36.873308,15,Paraíba
-6.857759,-36.783218,15,Paraíba
-6.857759,-36.512948,15,Paraíba
-6.857759,-36.422858,15,Paraíba
-6.857759,-36.332768,15,Paraíba
-6.857759,-36.242677,15,Paraíba
-6.857759,-36.152587,15,Paraíba
-6.857759,-36.062497,15,Paraíba
-6.857759,-35.972407,15,Paraíba
-6.857759,-35.882317,15,Paraíba
-6.857759,-35.792227,15,Paraíba
-6.857759,-35.702137,15,Paraíba
-6.857759,-35.612047,15,Paraíba
-6.857759,-35.521957,15,Paraíba
-6.857759,-35.431867,15,Paraíba
-6.857759,-35.341777,15,Paraíba
-6.857759,-35.251686,15,Paraíba
-6.857759,-35.161596,15,Paraíba
-6.857759,-35.071506,15,Paraíba
-6.857759,-34.981416,15,Paraíba
-6.767668,-38.58502,15,Paraíba
-6.767668,-38.49493,15,Paraíba
-6.767668,-38.40484,15,Paraíba
-6.767668,-38.31475,15,Paraíba
-6.767668,-38.224659,15,Paraíba
-6.767668,-38.134569,15,Paraíba
-6.767668,-38.044479,15,Paraíba
-6.767668,-37.954389,15,Paraíba
-6.767668,-37.864299,15,Paraíba
-6.767668,-37.774209,15,Paraíba
-6.767668,-37.684119,15,Paraíba
-6.767668,-37.594029,15,Paraíba
-6.767668,-37.503939,15,Paraíba
-6.767668,-37.413849,15,Paraíba
-6.767668,-37.323759,15,Paraíba
-6.767668,-37.053488,15,Paraíba
-6.767668,-36.873308,15,Paraíba
-6.767668,-36.512948,15,Paraíba
-6.767668,-36.422858,15,Paraíba
-6.767668,-36.332768,15,Paraíba
-6.767668,-36.242677,15,Paraíba
-6.767668,-36.152587,15,Paraíba
-6.767668,-36.062497,15,Paraíba
-6.767668,-35.972407,15,Paraíba
-6.767668,-35.882317,15,Paraíba
-6.767668,-35.792227,15,Paraíba
-6.767668,-35.702137,15,Paraíba
-6.767668,-35.612047,15,Paraíba
-6.767668,-35.521957,15,Paraíba
-6.767668,-35.431867,15,Paraíba
-6.767668,-35.341777,15,Paraíba
-6.767668,-35.251686,15,Paraíba
-6.767668,-35.161596,15,Paraíba
-6.767668,-35.071506,15,Paraíba
-6.767668,-34.981416,15,Paraíba
-6.677578,-38.58502,15,Paraíba
-6.677578,-38.49493,15,Paraíba
-6.677578,-38.40484,15,Paraíba
-6.677578,-38.31475,15,Paraíba
-6.677578,-38.224659,15,Paraíba
-6.677578,-38.134569,15,Paraíba
-6.677578,-38.044479,15,Paraíba
-6.677578,-37.954389,15,Paraíba
-6.677578,-37.864299,15,Paraíba
-6.677578,-37.774209,15,Paraíba
-6.677578,-37.684119,15,Paraíba
-6.677578,-37.594029,15,Paraíba
-6.677578,-37.503939,15,Paraíba
-6.677578,-36.512948,15,Paraíba
-6.677578,-36.422858,15,Paraíba
-6.677578,-36.332768,15,Paraíba
-6.677578,-36.242677,15,Paraíba
-6.677578,-36.152587,15,Paraíba
-6.677578,-36.062497,15,Paraíba
-6.677578,-35.972407,15,Paraíba
-6.677578,-35.882317,15,Paraíba
-6.677578,-35.792227,15,Paraíba
-6.677578,-35.702137,15,Paraíba
-6.677578,-35.612047,15,Paraíba
-6.677578,-35.521957,15,Paraíba
-6.677578,-35.431867,15,Paraíba
-6.677578,-35.341777,15,Paraíba
-6.677578,-35.251686,15,Paraíba
-6.677578,-35.161596,15,Paraíba
-6.677578,-35.071506,15,Paraíba
-6.677578,-34.981416,15,Paraíba
-6.587488,-38.58502,15,Paraíba
-6.587488,-38.49493,15,Paraíba
-6.587488,-38.40484,15,Paraíba
-6.587488,-38.31475,15,Paraíba
-6.587488,-38.224659,15,Paraíba
-6.587488,-38.134569,15,Paraíba
-6.587488,-38.044479,15,Paraíba
-6.587488,-37.954389,15,Paraíba
-6.587488,-37.864299,15,Paraíba
-6.587488,-37.774209,15,Paraíba
-6.587488,-37.684119,15,Paraíba
-6.587488,-37.594029,15,Paraíba
-6.587488,-37.503939,15,Paraíba
-6.587488,-36.422858,15,Paraíba
-6.587488,-36.332768,15,Paraíba
-6.587488,-36.242677,15,Paraíba
-6.587488,-36.152587,15,Paraíba
-6.587488,-36.062497,15,Paraíba
-6.587488,-35.972407,15,Paraíba
-6.587488,-35.882317,15,Paraíba
-6.587488,-35.792227,15,Paraíba
-6.587488,-35.702137,15,Paraíba
-6.587488,-35.612047,15,Paraíba
-6.587488,-35.521957,15,Paraíba
-6.587488,-35.431867,15,Paraíba
-6.587488,-35.341777,15,Paraíba
-6.587488,-35.251686,15,Paraíba
-6.587488,-35.161596,15,Paraíba
-6.587488,-35.071506,15,Paraíba
-6.587488,-34.981416,15,Paraíba
-6.497398,-38.58502,15,Paraíba
-6.497398,-38.49493,15,Paraíba
-6.497398,-38.40484,15,Paraíba
-6.497398,-38.31475,15,Paraíba
-6.497398,-38.224659,15,Paraíba
-6.497398,-38.044479,15,Paraíba
-6.497398,-37.954389,15,Paraíba
-6.497398,-37.864299,15,Paraíba
-6.497398,-37.774209,15,Paraíba
-6.497398,-37.684119,15,Paraíba
-6.497398,-37.594029,15,Paraíba
-6.497398,-37.503939,15,Paraíba
-6.497398,-36.422858,15,Paraíba
-6.497398,-36.332768,15,Paraíba
-6.497398,-36.242677,15,Paraíba
-6.497398,-36.152587,15,Paraíba
-6.497398,-36.062497,15,Paraíba
-6.497398,-35.972407,15,Paraíba
-6.497398,-35.882317,15,Paraíba
-6.497398,-35.792227,15,Paraíba
-6.497398,-35.702137,15,Paraíba
-6.497398,-35.612047,15,Paraíba
-6.497398,-35.521957,15,Paraíba
-6.497398,-35.431867,15,Paraíba
-6.497398,-34.981416,15,Paraíba
-6.407308,-38.49493,15,Paraíba
-6.407308,-37.864299,15,Paraíba
-6.407308,-37.774209,15,Paraíba
-6.407308,-37.684119,15,Paraíba
-6.407308,-37.594029,15,Paraíba
-6.407308,-37.503939,15,Paraíba
-6.407308,-37.413849,15,Paraíba
-6.407308,-36.422858,15,Paraíba
-6.407308,-36.332768,15,Paraíba
-6.317218,-37.774209,15,Paraíba
-6.317218,-37.684119,15,Paraíba
-6.317218,-37.594029,15,Paraíba
-6.317218,-37.503939,15,Paraíba
-6.317218,-37.413849,15,Paraíba
-6.317218,-36.332768,15,Paraíba
-6.227128,-37.684119,15,Paraíba
-6.227128,-37.594029,15,Paraíba
-6.227128,-37.503939,15,Paraíba
-6.227128,-37.413849,15,Paraíba
-6.227128,-37.323759,15,Paraíba
-6.137038,-37.413849,15,Paraíba
-6.137038,-37.323759,15,Paraíba
-6.137038,-37.233668,15,Paraíba
-6.046948,-37.233668,15,Paraíba
-8.1376,-34.967,16,Pernambuco
-8.1376,-34.921955,16,Pernambuco
-8.092555,-34.967,16,Pernambuco
-8.092555,-34.921955,16,Pernambuco
-8.04751,-34.967,16,Pernambuco
-8.04751,-34.921955,16,Pernambuco
-8.04751,-34.87691,16,Pernambuco
-8.002465,-34.967,16,Pernambuco
-8.002465,-34.921955,16,Pernambuco
-8.002465,-34.87691,16,Pernambuco
-8.203,-35.1047,16,Pernambuco
-8.203,-35.059655,16,Pernambuco
-8.203,-35.01461,16,Pernambuco
-8.203,-34.969565,16,Pernambuco
-8.157955,-35.1047,16,Pernambuco
-8.157955,-35.059655,16,Pernambuco
-8.157955,-35.01461,16,Pernambuco
-8.157955,-34.969565,16,Pernambuco
-8.11291,-35.1047,16,Pernambuco
-8.11291,-35.059655,16,Pernambuco
-8.11291,-35.01461,16,Pernambuco
-8.11291,-34.969565,16,Pernambuco
-8.067865,-35.1047,16,Pernambuco
-8.067865,-35.059655,16,Pernambuco
-8.067865,-35.01461,16,Pernambuco
-8.067865,-34.969565,16,Pernambuco
-8.0989,-34.9453,16,Pernambuco
-8.0989,-34.900255,16,Pernambuco
-8.053855,-34.9453,16,Pernambuco
-8.053855,-34.900255,16,Pernambuco
-8.00881,-34.9453,16,Pernambuco
-8.00881,-34.900255,16,Pernambuco
-8.00881,-34.85521,16,Pernambuco
-7.963765,-34.9453,16,Pernambuco
-7.963765,-34.900255,16,Pernambuco
-7.963765,-34.85521,16,Pernambuco
-8.3734,-36.0661,16,Pernambuco
-8.3734,-36.021055,16,Pernambuco
-8.3734,-35.97601,16,Pernambuco
-8.3734,-35.930965,16,Pernambuco
-8.328355,-36.0661,16,Pernambuco
-8.328355,-36.021055,16,Pernambuco
-8.328355,-35.97601,16,Pernambuco
-8.328355,-35.930965,16,Pernambuco
-8.28331,-36.0661,16,Pernambuco
-8.28331,-36.021055,16,Pernambuco
-8.28331,-35.97601,16,Pernambuco
-8.28331,-35.930965,16,Pernambuco
-8.238265,-36.0661,16,Pernambuco
-8.238265,-36.021055,16,Pernambuco
-8.238265,-35.97601,16,Pernambuco
-8.238265,-35.930965,16,Pernambuco
-9.443855,-40.5903,16,Pernambuco
-9.39881,-40.5903,16,Pernambuco
-9.39881,-40.545255,16,Pernambuco
-9.39881,-40.50021,16,Pernambuco
-9.353765,-40.5903,16,Pernambuco
-9.353765,-40.545255,16,Pernambuco
-9.353765,-40.50021,16,Pernambuco
-9.353765,-40.455165,16,Pernambuco
-9.39281,-40.727669,15,Pernambuco
-9.39281,-40.637579,15,Pernambuco
-9.30272,-40.637579,15,Pernambuco
-9.30272,-40.547489,15,Pernambuco
-9.30272,-40.457399,15,Pernambuco
-9.30272,-40.367309,15,Pernambuco
-9.30272,-37.033976,15,Pernambuco
-9.30272,-36.943886,15,Pernambuco
-9.30272,-36.673615,15,Pernambuco
-9.30272,-36.583525,15,Pernambuco
-9.21263,-40.637579,15,Pernambuco
-9.21263,-40.547489,15,Pernambuco
-9.21263,-40.457399,15,Pernambuco
-9.21263,-40.367309,15,Pernambuco
-9.21263,-38.205147,15,Pernambuco
-9.21263,-37.214156,15,Pernambuco
-9.21263,-37.124066,15,Pernambuco
-9.21263,-37.033976,15,Pernambuco
-9.21263,-36.943886,15,Pernambuco
-9.21263,-36.853795,15,Pernambuco
-9.21263,-36.763705,15,Pernambuco
-9.21263,-36.673615,15,Pernambuco
-9.21263,-36.583525,15,Pernambuco
-9.21263,-36.493435,15,Pernambuco
-9.21263,-36.403345,15,Pernambuco
-9.12254,-40.727669,15,Pernambuco
-9.12254,-40.637579,15,Pernambuco
-9.12254,-40.547489,15,Pernambuco
-9.12254,-40.457399,15,Pernambuco
-9.12254,-40.367309,15,Pernambuco
-9.12254,-38.295237,15,Pernambuco
-9.12254,-38.205147,15,Pernambuco
-9.12254,-38.115057,15,Pernambuco
-9.12254,-38.024967,15,Pernambuco
-9.12254,-37.304246,15,Pernambuco
-9.12254,-37.214156,15,Pernambuco
-9.12254,-37.124066,15,Pernambuco
-9.12254,-37.033976,15,Pernambuco
-9.12254,-36.943886,15,Pernambuco
-9.12254,-36.853795,15,Pernambuco
-9.12254,-36.763705,15,Pernambuco
-9.12254,-36.673615,15,Pernambuco
-9.12254,-36.583525,15,Pernambuco
-9.12254,-36.493435,15,Pernambuco
-9.12254,-36.403345,15,Pernambuco
-9.12254,-36.313255,15,Pernambuco
-9.03245,-40.817759,15,Pernambuco
