latitude,longitude,zoom,estado,cidade
-8.020483,-34.813847,17,Pernambuco,Recife
-8.020483,-34.804838,17,Pernambuco,Recife
-8.020483,-34.795829,17,Pernambuco,Recife
-8.011474,-34.967,17,Pernambuco,Recife
-8.011474,-34.957991,17,Pernambuco,Recife
-8.011474,-34.948982,17,Pernambuco,Recife
-8.011474,-34.939973,17,Pernambuco,Recife
-8.011474,-34.930964,17,Pernambuco,Recife
-8.011474,-34.921955,17,Pernambuco,Recife
-8.011474,-34.912946,17,Pernambuco,Recife
-8.011474,-34.903937,17,Pernambuco,Recife
-8.011474,-34.894928,17,Pernambuco,Recife
-8.011474,-34.885919,17,Pernambuco,Recife
-8.011474,-34.87691,17,Pernambuco,Recife
-8.011474,-34.867901,17,Pernambuco,Recife
-8.011474,-34.858892,17,Pernambuco,Recife
-8.011474,-34.849883,17,Pernambuco,Recife
-8.011474,-34.840874,17,Pernambuco,Recife
-8.011474,-34.831865,17,Pernambuco,Recife
-8.011474,-34.822856,17,Pernambuco,Recife
-8.011474,-34.813847,17,Pernambuco,Recife
-8.011474,-34.804838,17,Pernambuco,Recife
-8.011474,-34.795829,17,Pernambuco,Recife
-8.002465,-34.967,17,Pernambuco,Recife
-8.002465,-34.957991,17,Pernambuco,Recife
-8.002465,-34.948982,17,Pernambuco,Recife
-8.002465,-34.939973,17,Pernambuco,Recife
-8.002465,-34.930964,17,Pernambuco,Recife
-8.002465,-34.921955,17,Pernambuco,Recife
-8.002465,-34.912946,17,Pernambuco,Recife
-8.002465,-34.903937,17,Pernambuco,Recife
-8.002465,-34.894928,17,Pernambuco,Recife
-8.002465,-34.885919,17,Pernambuco,Recife
-8.002465,-34.87691,17,Pernambuco,Recife
-8.002465,-34.867901,17,Pernambuco,Recife
-8.002465,-34.858892,17,Pernambuco,Recife
-8.002465,-34.849883,17,Pernambuco,Recife
-8.002465,-34.840874,17,Pernambuco,Recife
-8.002465,-34.831865,17,Pernambuco,Recife
-8.002465,-34.822856,17,Pernambuco,Recife
-8.002465,-34.813847,17,Pernambuco,Recife
-8.002465,-34.804838,17,Pernambuco,Recife
-8.002465,-34.795829,17,Pernambuco,Recife
-7.993456,-34.967,17,Pernambuco,Recife
-7.993456,-34.957991,17,Pernambuco,Recife
-7.993456,-34.948982,17,Pernambuco,Recife
-7.993456,-34.939973,17,Pernambuco,Recife
-7.993456,-34.930964,17,Pernambuco,Recife
-7.993456,-34.921955,17,Pernambuco,Recife
-7.993456,-34.912946,17,Pernambuco,Recife
-7.993456,-34.903937,17,Pernambuco,Recife
-7.993456,-34.894928,17,Pernambuco,Recife
-7.993456,-34.885919,17,Pernambuco,Recife
-7.993456,-34.87691,17,Pernambuco,Recife
-7.993456,-34.867901,17,Pernambuco,Recife
-7.993456,-34.858892,17,Pernambuco,Recife
-7.993456,-34.849883,17,Pernambuco,Recife
-7.993456,-34.840874,17,Pernambuco,Recife
-7.993456,-34.831865,17,Pernambuco,Recife
-7.993456,-34.822856,17,Pernambuco,Recife
-7.993456,-34.813847,17,Pernambuco,Recife
-7.993456,-34.804838,17,Pernambuco,Recife
-7.993456,-34.795829,17,Pernambuco,Recife
-7.984447,-34.967,17,Pernambuco,Recife
-7.984447,-34.957991,17,Pernambuco,Recife
-7.984447,-34.948982,17,Pernambuco,Recife
-7.984447,-34.939973,17,Pernambuco,Recife
-7.984447,-34.930964,17,Pernambuco,Recife
-7.984447,-34.921955,17,Pernambuco,Recife
-7.984447,-34.912946,17,Pernambuco,Recife
-7.984447,-34.903937,17,Pernambuco,Recife
-7.984447,-34.894928,17,Pernambuco,Recife
-7.984447,-34.885919,17,Pernambuco,Recife
-7.984447,-34.87691,17,Pernambuco,Recife
-7.984447,-34.867901,17,Pernambuco,Recife
-7.984447,-34.858892,17,Pernambuco,Recife
-7.984447,-34.849883,17,Pernambuco,Recife
-7.984447,-34.840874,17,Pernambuco,Recife
-7.984447,-34.831865,17,Pernambuco,Recife
-7.984447,-34.822856,17,Pernambuco,Recife
-7.984447,-34.813847,17,Pernambuco,Recife
-7.984447,-34.804838,17,Pernambuco,Recife
-7.984447,-34.795829,17,Pernambuco,Recife
-7.975438,-34.967,17,Pernambuco,Recife
-7.975438,-34.957991,17,Pernambuco,Recife
-7.975438,-34.948982,17,Pernambuco,Recife
-7.975438,-34.939973,17,Pernambuco,Recife
-7.975438,-34.930964,17,Pernambuco,Recife
-7.975438,-34.921955,17,Pernambuco,Recife
-7.975438,-34.912946,17,Pernambuco,Recife
-7.975438,-34.903937,17,Pernambuco,Recife
-7.975438,-34.894928,17,Pernambuco,Recife
-7.975438,-34.885919,17,Pernambuco,Recife
-7.975438,-34.87691,17,Pernambuco,Recife
-7.975438,-34.867901,17,Pernambuco,Recife
-7.975438,-34.858892,17,Pernambuco,Recife
-7.975438,-34.849883,17,Pernambuco,Recife
-7.975438,-34.840874,17,Pernambuco,Recife
-7.975438,-34.831865,17,Pernambuco,Recife
-7.975438,-34.822856,17,Pernambuco,Recife
-7.975438,-34.813847,17,Pernambuco,Recife
-7.975438,-34.804838,17,Pernambuco,Recife
-7.975438,-34.795829,17,Pernambuco,Recife
-7.966429,-34.967,17,Pernambuco,Recife
-7.966429,-34.957991,17,Pernambuco,Recife
-7.966429,-34.948982,17,Pernambuco,Recife
-7.966429,-34.939973,17,Pernambuco,Recife
-7.966429,-34.930964,17,Pernambuco,Recife
-7.966429,-34.921955,17,Pernambuco,Recife
-7.966429,-34.912946,17,Pernambuco,Recife
-7.966429,-34.903937,17,Pernambuco,Recife
-7.966429,-34.894928,17,Pernambuco,Recife
-7.966429,-34.885919,17,Pernambuco,Recife
-7.966429,-34.87691,17,Pernambuco,Recife
-7.966429,-34.867901,17,Pernambuco,Recife
-7.966429,-34.858892,17,Pernambuco,Recife
-7.966429,-34.849883,17,Pernambuco,Recife
-7.966429,-34.840874,17,Pernambuco,Recife
-7.966429,-34.831865,17,Pernambuco,Recife
-7.966429,-34.822856,17,Pernambuco,Recife
-7.966429,-34.813847,17,Pernambuco,Recife
-7.966429,-34.804838,17,Pernambuco,Recife
-7.966429,-34.795829,17,Pernambuco,Recife
-8.158,-35.0597,16,Pernambuco,Jaboatão dos Guararapes
-8.158,-35.041682,16,Pernambuco,Jaboatão dos Guararapes
-8.158,-35.023664,16,Pernambuco,Jaboatão dos Guararapes
-8.158,-35.005646,16,Pernambuco,Jaboatão dos Guararapes
-8.158,-34.987628,16,Pernambuco,Jaboatão dos Guararapes
-8.139982,-35.0597,16,Pernambuco,Jaboatão dos Guararapes
-8.139982,-35.041682,16,Pernambuco,Jaboatão dos Guararapes
-8.139982,-35.023664,16,Pernambuco,Jaboatão dos Guararapes
-8.139982,-35.005646,16,Pernambuco,Jaboatão dos Guararapes
-8.139982,-34.987628,16,Pernambuco,Jaboatão dos Guararapes
-8.121964,-35.0597,16,Pernambuco,Jaboatão dos Guararapes
-8.121964,-35.041682,16,Pernambuco,Jaboatão dos Guararapes
-8.121964,-35.023664,16,Pernambuco,Jaboatão dos Guararapes
-8.121964,-35.005646,16,Pernambuco,Jaboatão dos Guararapes
-8.121964,-34.987628,16,Pernambuco,Jaboatão dos Guararapes
-8.103946,-35.0597,16,Pernambuco,Jaboatão dos Guararapes
-8.103946,-35.041682,16,Pernambuco,Jaboatão dos Guararapes
-8.103946,-35.023664,16,Pernambuco,Jaboatão dos Guararapes
-8.103946,-35.005646,16,Pernambuco,Jaboatão dos Guararapes
-8.103946,-34.987628,16,Pernambuco,Jaboatão dos Guararapes
-8.085928,-35.0597,16,Pernambuco,Jaboatão dos Guararapes
-8.085928,-35.041682,16,Pernambuco,Jaboatão dos Guararapes
-8.085928,-35.023664,16,Pernambuco,Jaboatão dos Guararapes
-8.085928,-35.005646,16,Pernambuco,Jaboatão dos Guararapes
-8.085928,-34.987628,16,Pernambuco,Jaboatão dos Guararapes
-8.0539,-34.9003,16,Pernambuco,Olinda
-8.0539,-34.882282,16,Pernambuco,Olinda
-8.0539,-34.864264,16,Pernambuco,Olinda
-8.0539,-34.846246,16,Pernambuco,Olinda
-8.0539,-34.828228,16,Pernambuco,Olinda
-8.035882,-34.9003,16,Pernambuco,Olinda
-8.035882,-34.882282,16,Pernambuco,Olinda
-8.035882,-34.864264,16,Pernambuco,Olinda
-8.035882,-34.846246,16,Pernambuco,Olinda
-8.035882,-34.828228,16,Pernambuco,Olinda
-8.017864,-34.9003,16,Pernambuco,Olinda
-8.017864,-34.882282,16,Pernambuco,Olinda
-8.017864,-34.864264,16,Pernambuco,Olinda
-8.017864,-34.846246,16,Pernambuco,Olinda
-8.017864,-34.828228,16,Pernambuco,Olinda
-7.999846,-34.9003,16,Pernambuco,Olinda
-7.999846,-34.882282,16,Pernambuco,Olinda
-7.999846,-34.864264,16,Pernambuco,Olinda
-7.999846,-34.846246,16,Pernambuco,Olinda
-7.999846,-34.828228,16,Pernambuco,Olinda
-7.981828,-34.9003,16,Pernambuco,Olinda
-7.981828,-34.882282,16,Pernambuco,Olinda
-7.981828,-34.864264,16,Pernambuco,Olinda
-7.981828,-34.846246,16,Pernambuco,Olinda
-7.981828,-34.828228,16,Pernambuco,Olinda
-8.3284,-36.0211,16,Pernambuco,Caruaru
-8.3284,-36.003082,16,Pernambuco,Caruaru
-8.3284,-35.985064,16,Pernambuco,Caruaru
-8.3284,-35.967046,16,Pernambuco,Caruaru
-8.3284,-35.949028,16,Pernambuco,Caruaru
-8.310382,-36.0211,16,Pernambuco,Caruaru
-8.310382,-36.003082,16,Pernambuco,Caruaru
-8.310382,-35.985064,16,Pernambuco,Caruaru
-8.310382,-35.967046,16,Pernambuco,Caruaru
-8.310382,-35.949028,16,Pernambuco,Caruaru
-8.292364,-36.0211,16,Pernambuco,Caruaru
-8.292364,-36.003082,16,Pernambuco,Caruaru
-8.292364,-35.985064,16,Pernambuco,Caruaru
-8.292364,-35.967046,16,Pernambuco,Caruaru
-8.292364,-35.949028,16,Pernambuco,Caruaru
-8.274346,-36.0211,16,Pernambuco,Caruaru
-8.274346,-36.003082,16,Pernambuco,Caruaru
-8.274346,-35.985064,16,Pernambuco,Caruaru
-8.274346,-35.967046,16,Pernambuco,Caruaru
-8.274346,-35.949028,16,Pernambuco,Caruaru
-8.256328,-36.0211,16,Pernambuco,Caruaru
-8.256328,-36.003082,16,Pernambuco,Caruaru
-8.256328,-35.985064,16,Pernambuco,Caruaru
-8.256328,-35.967046,16,Pernambuco,Caruaru
-8.256328,-35.949028,16,Pernambuco,Caruaru
-9.4439,-40.5453,16,Pernambuco,Petrolina
-9.4439,-40.527282,16,Pernambuco,Petrolina
-9.4439,-40.509264,16,Pernambuco,Petrolina
-9.4439,-40.491246,16,Pernambuco,Petrolina
-9.4439,-40.473228,16,Pernambuco,Petrolina
-9.425882,-40.5453,16,Pernambuco,Petrolina
-9.425882,-40.527282,16,Pernambuco,Petrolina
-9.425882,-40.509264,16,Pernambuco,Petrolina
-9.425882,-40.491246,16,Pernambuco,Petrolina
-9.425882,-40.473228,16,Pernambuco,Petrolina
-9.407864,-40.5453,16,Pernambuco,Petrolina
-9.407864,-40.527282,16,Pernambuco,Petrolina
-9.407864,-40.509264,16,Pernambuco,Petrolina
-9.407864,-40.491246,16,Pernambuco,Petrolina
-9.407864,-40.473228,16,Pernambuco,Petrolina
-9.389846,-40.5453,16,Pernambuco,Petrolina
-9.389846,-40.527282,16,Pernambuco,Petrolina
-9.389846,-40.509264,16,Pernambuco,Petrolina
-9.389846,-40.491246,16,Pernambuco,Petrolina
-9.389846,-40.473228,16,Pernambuco,Petrolina
-9.371828,-40.5453,16,Pernambuco,Petrolina
-9.371828,-40.527282,16,Pernambuco,Petrolina
-9.371828,-40.509264,16,Pernambuco,Petrolina
-9.371828,-40.491246,16,Pernambuco,Petrolina
-9.371828,-40.473228,16,Pernambuco,Petrolina
-9.7398,-35.7989,17,Alagoas,Maceió
-9.7398,-35.789891,17,Alagoas,Maceió
-9.7398,-35.780882,17,Alagoas,Maceió
-9.7398,-35.771873,17,Alagoas,Maceió
-9.7398,-35.762864,17,Alagoas,Maceió
-9.7398,-35.753855,17,Alagoas,Maceió
-9.7398,-35.744846,17,Alagoas,Maceió
-9.7398,-35.735837,17,Alagoas,Maceió
-9.7398,-35.726828,17,Alagoas,Maceió
-9.7398,-35.717819,17,Alagoas,Maceió
-9.7398,-35.70881,17,Alagoas,Maceió
-9.7398,-35.699801,17,Alagoas,Maceió
-9.7398,-35.690792,17,Alagoas,Maceió
-9.7398,-35.681783,17,Alagoas,Maceió
-9.7398,-35.672774,17,Alagoas,Maceió
-9.7398,-35.663765,17,Alagoas,Maceió
-9.7398,-35.654756,17,Alagoas,Maceió
-9.7398,-35.645747,17,Alagoas,Maceió
-9.7398,-35.636738,17,Alagoas,Maceió
-9.7398,-35.627729,17,Alagoas,Maceió
-9.730791,-35.7989,17,Alagoas,Maceió
-9.730791,-35.789891,17,Alagoas,Maceió
-9.730791,-35.780882,17,Alagoas,Maceió
-9.730791,-35.771873,17,Alagoas,Maceió
-9.730791,-35.762864,17,Alagoas,Maceió
-9.730791,-35.753855,17,Alagoas,Maceió
-9.730791,-35.744846,17,Alagoas,Maceió
-9.730791,-35.735837,17,Alagoas,Maceió
-9.730791,-35.726828,17,Alagoas,Maceió
-9.730791,-35.717819,17,Alagoas,Maceió
-9.730791,-35.70881,17,Alagoas,Maceió
-9.730791,-35.699801,17,Alagoas,Maceió
-9.730791,-35.690792,17,Alagoas,Maceió
-9.730791,-35.681783,17,Alagoas,Maceió
-9.730791,-35.672774,17,Alagoas,Maceió
-9.730791,-35.663765,17,Alagoas,Maceió
-9.730791,-35.654756,17,Alagoas,Maceió
-9.730791,-35.645747,17,Alagoas,Maceió
-9.730791,-35.636738,17,Alagoas,Maceió
-9.730791,-35.627729,17,Alagoas,Maceió
-9.721782,-35.7989,17,Alagoas,Maceió
-9.721782,-35.789891,17,Alagoas,Maceió
-9.721782,-35.780882,17,Alagoas,Maceió
-9.721782,-35.771873,17,Alagoas,Maceió
-9.721782,-35.762864,17,Alagoas,Maceió
-9.721782,-35.753855,17,Alagoas,Maceió
-9.721782,-35.744846,17,Alagoas,Maceió
-9.721782,-35.735837,17,Alagoas,Maceió
-9.721782,-35.726828,17,Alagoas,Maceió
-9.721782,-35.717819,17,Alagoas,Maceió
-9.721782,-35.70881,17,Alagoas,Maceió
-9.721782,-35.699801,17,Alagoas,Maceió
-9.721782,-35.690792,17,Alagoas,Maceió
-9.721782,-35.681783,17,Alagoas,Maceió
-9.721782,-35.672774,17,Alagoas,Maceió
-9.721782,-35.663765,17,Alagoas,Maceió
-9.721782,-35.654756,17,Alagoas,Maceió
-9.721782,-35.645747,17,Alagoas,Maceió
-9.721782,-35.636738,17,Alagoas,Maceió
-9.721782,-35.627729,17,Alagoas,Maceió
-9.712773,-35.7989,17,Alagoas,Maceió
-9.712773,-35.789891,17,Alagoas,Maceió
-9.712773,-35.780882,17,Alagoas,Maceió
-9.712773,-35.771873,17,Alagoas,Maceió
-9.712773,-35.762864,17,Alagoas,Maceió
-9.712773,-35.753855,17,Alagoas,Maceió
-9.712773,-35.744846,17,Alagoas,Maceió
-9.712773,-35.735837,17,Alagoas,Maceió
-9.712773,-35.726828,17,Alagoas,Maceió
-9.712773,-35.717819,17,Alagoas,Maceió
-9.712773,-35.70881,17,Alagoas,Maceió
-9.712773,-35.699801,17,Alagoas,Maceió
-9.712773,-35.690792,17,Alagoas,Maceió
-9.712773,-35.681783,17,Alagoas,Maceió
-9.712773,-35.672774,17,Alagoas,Maceió
-9.712773,-35.663765,17,Alagoas,Maceió
-9.712773,-35.654756,17,Alagoas,Maceió
-9.712773,-35.645747,17,Alagoas,Maceió
-9.712773,-35.636738,17,Alagoas,Maceió
-9.712773,-35.627729,17,Alagoas,Maceió
-9.703764,-35.7989,17,Alagoas,Maceió
-9.703764,-35.789891,17,Alagoas,Maceió
-9.703764,-35.780882,17,Alagoas,Maceió
-9.703764,-35.771873,17,Alagoas,Maceió
-9.703764,-35.762864,17,Alagoas,Maceió
-9.703764,-35.753855,17,Alagoas,Maceió
-9.703764,-35.744846,17,Alagoas,Maceió
-9.703764,-35.735837,17,Alagoas,Maceió
-9.703764,-35.726828,17,Alagoas,Maceió
-9.703764,-35.717819,17,Alagoas,Maceió
-9.703764,-35.70881,17,Alagoas,Maceió
-9.703764,-35.699801,17,Alagoas,Maceió
-9.703764,-35.690792,17,Alagoas,Maceió
-9.703764,-35.681783,17,Alagoas,Maceió
-9.703764,-35.672774,17,Alagoas,Maceió
-9.703764,-35.663765,17,Alagoas,Maceió
-9.703764,-35.654756,17,Alagoas,Maceió
-9.703764,-35.645747,17,Alagoas,Maceió
-9.703764,-35.636738,17,Alagoas,Maceió
-9.703764,-35.627729,17,Alagoas,Maceió
-9.694755,-35.7989,17,Alagoas,Maceió
-9.694755,-35.789891,17,Alagoas,Maceió
-9.694755,-35.780882,17,Alagoas,Maceió
-9.694755,-35.771873,17,Alagoas,Maceió
-9.694755,-35.762864,17,Alagoas,Maceió
-9.694755,-35.753855,17,Alagoas,Maceió
-9.694755,-35.744846,17,Alagoas,Maceió
-9.694755,-35.735837,17,Alagoas,Maceió
-9.694755,-35.726828,17,Alagoas,Maceió
-9.694755,-35.717819,17,Alagoas,Maceió
-9.694755,-35.70881,17,Alagoas,Maceió
-9.694755,-35.699801,17,Alagoas,Maceió
-9.694755,-35.690792,17,Alagoas,Maceió
-9.694755,-35.681783,17,Alagoas,Maceió
-9.694755,-35.672774,17,Alagoas,Maceió
-9.694755,-35.663765,17,Alagoas,Maceió
-9.694755,-35.654756,17,Alagoas,Maceió
-9.694755,-35.645747,17,Alagoas,Maceió
-9.694755,-35.636738,17,Alagoas,Maceió
-9.694755,-35.627729,17,Alagoas,Maceió
-9.685746,-35.7989,17,Alagoas,Maceió
-9.685746,-35.789891,17,Alagoas,Maceió
-9.685746,-35.780882,17,Alagoas,Maceió
-9.685746,-35.771873,17,Alagoas,Maceió
-9.685746,-35.762864,17,Alagoas,Maceió
-9.685746,-35.753855,17,Alagoas,Maceió
-9.685746,-35.744846,17,Alagoas,Maceió
-9.685746,-35.735837,17,Alagoas,Maceió
-9.685746,-35.726828,17,Alagoas,Maceió
-9.685746,-35.717819,17,Alagoas,Maceió
-9.685746,-35.70881,17,Alagoas,Maceió
-9.685746,-35.699801,17,Alagoas,Maceió
-9.685746,-35.690792,17,Alagoas,Maceió
-9.685746,-35.681783,17,Alagoas,Maceió
-9.685746,-35.672774,17,Alagoas,Maceió
-9.685746,-35.663765,17,Alagoas,Maceió
-9.685746,-35.654756,17,Alagoas,Maceió
-9.685746,-35.645747,17,Alagoas,Maceió
-9.685746,-35.636738,17,Alagoas,Maceió
-9.685746,-35.627729,17,Alagoas,Maceió
-9.676737,-35.7989,17,Alagoas,Maceió
-9.676737,-35.789891,17,Alagoas,Maceió
-9.676737,-35.780882,17,Alagoas,Maceió
-9.676737,-35.771873,17,Alagoas,Maceió
-9.676737,-35.762864,17,Alagoas,Maceió
-9.676737,-35.753855,17,Alagoas,Maceió
-9.676737,-35.744846,17,Alagoas,Maceió
-9.676737,-35.735837,17,Alagoas,Maceió
-9.676737,-35.726828,17,Alagoas,Maceió
-9.676737,-35.717819,17,Alagoas,Maceió
-9.676737,-35.70881,17,Alagoas,Maceió
-9.676737,-35.699801,17,Alagoas,Maceió
-9.676737,-35.690792,17,Alagoas,Maceió
-9.676737,-35.681783,17,Alagoas,Maceió
-9.676737,-35.672774,17,Alagoas,Maceió
-9.676737,-35.663765,17,Alagoas,Maceió
-9.676737,-35.654756,17,Alagoas,Maceió
-9.676737,-35.645747,17,Alagoas,Maceió
-9.676737,-35.636738,17,Alagoas,Maceió
-9.676737,-35.627729,17,Alagoas,Maceió
-9.667728,-35.7989,17,Alagoas,Maceió
-9.667728,-35.789891,17,Alagoas,Maceió
-9.667728,-35.780882,17,Alagoas,Maceió
-9.667728,-35.771873,17,Alagoas,Maceió
-9.667728,-35.762864,17,Alagoas,Maceió
-9.667728,-35.753855,17,Alagoas,Maceió
-9.667728,-35.744846,17,Alagoas,Maceió
-9.667728,-35.735837,17,Alagoas,Maceió
-9.667728,-35.726828,17,Alagoas,Maceió
-9.667728,-35.717819,17,Alagoas,Maceió
-9.667728,-35.70881,17,Alagoas,Maceió
-9.667728,-35.699801,17,Alagoas,Maceió
-9.667728,-35.690792,17,Alagoas,Maceió
-9.667728,-35.681783,17,Alagoas,Maceió
-9.667728,-35.672774,17,Alagoas,Maceió
-9.667728,-35.663765,17,Alagoas,Maceió
-9.667728,-35.654756,17,Alagoas,Maceió
-9.667728,-35.645747,17,Alagoas,Maceió
-9.667728,-35.636738,17,Alagoas,Maceió
-9.667728,-35.627729,17,Alagoas,Maceió
-9.658719,-35.7989,17,Alagoas,Maceió
-9.658719,-35.789891,17,Alagoas,Maceió
-9.658719,-35.780882,17,Alagoas,Maceió
-9.658719,-35.771873,17,Alagoas,Maceió
-9.658719,-35.762864,17,Alagoas,Maceió
-9.658719,-35.753855,17,Alagoas,Maceió
-9.658719,-35.744846,17,Alagoas,Maceió
-9.658719,-35.735837,17,Alagoas,Maceió
-9.658719,-35.726828,17,Alagoas,Maceió
-9.658719,-35.717819,17,Alagoas,Maceió
-9.658719,-35.70881,17,Alagoas,Maceió
-9.658719,-35.699801,17,Alagoas,Maceió
-9.658719,-35.690792,17,Alagoas,Maceió
-9.658719,-35.681783,17,Alagoas,Maceió
-9.658719,-35.672774,17,Alagoas,Maceió
-9.658719,-35.663765,17,Alagoas,Maceió
-9.658719,-35.654756,17,Alagoas,Maceió
-9.658719,-35.645747,17,Alagoas,Maceió
-9.658719,-35.636738,17,Alagoas,Maceió
-9.658719,-35.627729,17,Alagoas,Maceió
-9.64971,-35.7989,17,Alagoas,Maceió
-9.64971,-35.789891,17,Alagoas,Maceió
-9.64971,-35.780882,17,Alagoas,Maceió
-9.64971,-35.771873,17,Alagoas,Maceió
-9.64971,-35.762864,17,Alagoas,Maceió
-9.64971,-35.753855,17,Alagoas,Maceió
-9.64971,-35.744846,17,Alagoas,Maceió
-9.64971,-35.735837,17,Alagoas,Maceió
-9.64971,-35.726828,17,Alagoas,Maceió
-9.64971,-35.717819,17,Alagoas,Maceió
-9.64971,-35.70881,17,Alagoas,Maceió
-9.64971,-35.699801,17,Alagoas,Maceió
-9.64971,-35.690792,17,Alagoas,Maceió
-9.64971,-35.681783,17,Alagoas,Maceió
-9.64971,-35.672774,17,Alagoas,Maceió
-9.64971,-35.663765,17,Alagoas,Maceió
-9.64971,-35.654756,17,Alagoas,Maceió
-9.64971,-35.645747,17,Alagoas,Maceió
-9.64971,-35.636738,17,Alagoas,Maceió
-9.64971,-35.627729,17,Alagoas,Maceió
-9.640701,-35.7989,17,Alagoas,Maceió
-9.640701,-35.789891,17,Alagoas,Maceió
-9.640701,-35.780882,17,Alagoas,Maceió
-9.640701,-35.771873,17,Alagoas,Maceió
-9.640701,-35.762864,17,Alagoas,Maceió
-9.640701,-35.753855,17,Alagoas,Maceió
-9.640701,-35.744846,17,Alagoas,Maceió
-9.640701,-35.735837,17,Alagoas,Maceió
-9.640701,-35.726828,17,Alagoas,Maceió
-9.640701,-35.717819,17,Alagoas,Maceió
-9.640701,-35.70881,17,Alagoas,Maceió
-9.640701,-35.699801,17,Alagoas,Maceió
-9.640701,-35.690792,17,Alagoas,Maceió
-9.640701,-35.681783,17,Alagoas,Maceió
-9.640701,-35.672774,17,Alagoas,Maceió
-9.640701,-35.663765,17,Alagoas,Maceió
-9.640701,-35.654756,17,Alagoas,Maceió
-9.640701,-35.645747,17,Alagoas,Maceió
-9.640701,-35.636738,17,Alagoas,Maceió
-9.640701,-35.627729,17,Alagoas,Maceió
-9.631692,-35.7989,17,Alagoas,Maceió
-9.631692,-35.789891,17,Alagoas,Maceió
-9.631692,-35.780882,17,Alagoas,Maceió
-9.631692,-35.771873,17,Alagoas,Maceió
-9.631692,-35.762864,17,Alagoas,Maceió
-9.631692,-35.753855,17,Alagoas,Maceió
-9.631692,-35.744846,17,Alagoas,Maceió
-9.631692,-35.735837,17,Alagoas,Maceió
-9.631692,-35.726828,17,Alagoas,Maceió
-9.631692,-35.717819,17,Alagoas,Maceió
-9.631692,-35.70881,17,Alagoas,Maceió
-9.631692,-35.699801,17,Alagoas,Maceió
-9.631692,-35.690792,17,Alagoas,Maceió
-9.631692,-35.681783,17,Alagoas,Maceió
-9.631692,-35.672774,17,Alagoas,Maceió
-9.631692,-35.663765,17,Alagoas,Maceió
-9.631692,-35.654756,17,Alagoas,Maceió
-9.631692,-35.645747,17,Alagoas,Maceió
-9.631692,-35.636738,17,Alagoas,Maceió
-9.631692,-35.627729,17,Alagoas,Maceió
-9.622683,-35.7989,17,Alagoas,Maceió
-9.622683,-35.789891,17,Alagoas,Maceió
-9.622683,-35.780882,17,Alagoas,Maceió
-9.622683,-35.771873,17,Alagoas,Maceió
-9.622683,-35.762864,17,Alagoas,Maceió
-9.622683,-35.753855,17,Alagoas,Maceió
-9.622683,-35.744846,17,Alagoas,Maceió
-9.622683,-35.735837,17,Alagoas,Maceió
-9.622683,-35.726828,17,Alagoas,Maceió
-9.622683,-35.717819,17,Alagoas,Maceió
-9.622683,-35.70881,17,Alagoas,Maceió
-9.622683,-35.699801,17,Alagoas,Maceió
-9.622683,-35.690792,17,Alagoas,Maceió
-9.622683,-35.681783,17,Alagoas,Maceió
-9.622683,-35.672774,17,Alagoas,Maceió
-9.622683,-35.663765,17,Alagoas,Maceió
-9.622683,-35.654756,17,Alagoas,Maceió
-9.622683,-35.645747,17,Alagoas,Maceió
-9.622683,-35.636738,17,Alagoas,Maceió
-9.622683,-35.627729,17,Alagoas,Maceió
-9.613674,-35.7989,17,Alagoas,Maceió
-9.613674,-35.789891,17,Alagoas,Maceió
-9.613674,-35.780882,17,Alagoas,Maceió
-9.613674,-35.771873,17,Alagoas,Maceió
-9.613674,-35.762864,17,Alagoas,Maceió
-9.613674,-35.753855,17,Alagoas,Maceió
-9.613674,-35.744846,17,Alagoas,Maceió
-9.613674,-35.735837,17,Alagoas,Maceió
-9.613674,-35.726828,17,Alagoas,Maceió
-9.613674,-35.717819,17,Alagoas,Maceió
-9.613674,-35.70881,17,Alagoas,Maceió
-9.613674,-35.699801,17,Alagoas,Maceió
-9.613674,-35.690792,17,Alagoas,Maceió
-9.613674,-35.681783,17,Alagoas,Maceió
-9.613674,-35.672774,17,Alagoas,Maceió
-9.613674,-35.663765,17,Alagoas,Maceió
-9.613674,-35.654756,17,Alagoas,Maceió
-9.613674,-35.645747,17,Alagoas,Maceió
-9.613674,-35.636738,17,Alagoas,Maceió
-9.613674,-35.627729,17,Alagoas,Maceió
-9.604665,-35.7989,17,Alagoas,Maceió
-9.604665,-35.789891,17,Alagoas,Maceió
-9.604665,-35.780882,17,Alagoas,Maceió
-9.604665,-35.771873,17,Alagoas,Maceió
-9.604665,-35.762864,17,Alagoas,Maceió
-9.604665,-35.753855,17,Alagoas,Maceió
-9.604665,-35.744846,17,Alagoas,Maceió
-9.604665,-35.735837,17,Alagoas,Maceió
-9.604665,-35.726828,17,Alagoas,Maceió
-9.604665,-35.717819,17,Alagoas,Maceió
-9.604665,-35.70881,17,Alagoas,Maceió
-9.604665,-35.699801,17,Alagoas,Maceió
-9.604665,-35.690792,17,Alagoas,Maceió
-9.604665,-35.681783,17,Alagoas,Maceió
-9.604665,-35.672774,17,Alagoas,Maceió
-9.604665,-35.663765,17,Alagoas,Maceió
-9.604665,-35.654756,17,Alagoas,Maceió
-9.604665,-35.645747,17,Alagoas,Maceió
-9.604665,-35.636738,17,Alagoas,Maceió
-9.604665,-35.627729,17,Alagoas,Maceió
-9.595656,-35.7989,17,Alagoas,Maceió
